UC,CC,Labels
UC20.TXT,PrioritaRenderer.java,0
UC20.TXT,PRNode.java,0
UC20.TXT,PuntiDiRistoro.java,0
UC20.TXT,Punto3D.java,0
UC20.TXT,Punto3DRenderer.java,0
UC20.TXT,reportStatistici.java,0
UC20.TXT,ReportTableModel.java,0
UC20.TXT,Ricerca.java,0
UC20.TXT,RicercaAvanzata.java,0
UC20.TXT,RicercaStandard.java,0
UC20.TXT,SchedaBC.java,0
UC20.TXT,SchedaBC.java,0
UC20.TXT,SchedaPR.java,0
UC20.TXT,SchedaTurista.java,0
UC20.TXT,ScrollableTable.java,0
UC20.TXT,SitoTableModel.java,0
UC20.TXT,Tag.java,0
UC20.TXT,TAGTableModel.java,0
UC20.TXT,TestoNewsRendererTest.java,0
UC20.TXT,Turisti.java,0
UC20.TXT,TuristiTableModel.java,0
UC21.TXT,Autenticazione.java,0
UC21.TXT,Banner.java,0
UC21.TXT,BannerDialog.java,0
UC21.TXT,BannerNode.java,0
UC21.TXT,BannerRenderer.java,0
UC21.TXT,BeanBanner.java,0
UC21.TXT,BeanBeneCulturale.java,0
UC21.TXT,BeanConvenzione.java,0
UC21.TXT,BeanMenu.java,0
UC21.TXT,BeanOperatoreAgenzia.java,0
UC21.TXT,BeanOperatorePuntoDiRistoro.java,0
UC21.TXT,BeanPiatto.java,0
UC21.TXT,BeanPreferenzaDiRicerca.java,0
UC21.TXT,BeanPreferenzeGeneriche.java,0
UC21.TXT,BeanPuntoDiRistoro.java,0
UC21.TXT,BeanTag.java,0
UC21.TXT,BeanTurista.java,0
UC21.TXT,BeanVisitaBC.java,0
UC21.TXT,BeanVisitaPR.java,0
UC21.TXT,BeniCulturali.java,0
UC21.TXT,Categoria.java,0
UC21.TXT,ControlloBeniCulturali.java,0
UC21.TXT,ControlloVisiteBeniCulturali.java,0
UC21.TXT,ControlServerLauncher.java,0
UC21.TXT,CostantiGlobali.java,0
UC21.TXT,DBBanner.java,0
UC21.TXT,DBBeneCulturale.java,0
UC21.TXT,DBConnectionPool.java,0
UC21.TXT,DBConvenzione.java,0
UC21.TXT,DBCulturalAsset.java,0
UC21.TXT,DBDish.java,0
UC21.TXT,DBMenu.java,0
UC21.TXT,DBNews.java,0
UC21.TXT,DBOperatorAgency.java,0
UC21.TXT,DBOperatoreRestaurant.java,0
UC21.TXT,DBPiatto.java,0
UC21.TXT,DBPreferenzeGeneriche.java,0
UC21.TXT,DBPuntoDiRistoro.java,0
UC21.TXT,DBSearchPreferences.java,0
UC21.TXT,DBStatisticheLocalita.java,0
UC21.TXT,DBTag.java,0
UC21.TXT,DBTurista.java,0
UC21.TXT,DBVisitaBC.java,0
UC21.TXT,DBVisitaPR.java,0
UC21.TXT,DeskManager.java,0
UC21.TXT,ElencoCategorie.java,0
UC21.TXT,ErrorMessages.java,0
UC21.TXT,FeedBackTableModel.java,0
UC21.TXT,Fuzzy.java,0
UC21.TXT,GestioneAdvertisement.java,0
UC21.TXT,GestioneAdvertisementPuntoDiRistoro.java,0
UC21.TXT,GestioneBeniCulturaliAgenzia.java,0
UC21.TXT,GestioneBeniCulturaliComune.java,0
UC21.TXT,GestionePuntiDiRistoroComune.java,0
UC21.TXT,GestioneTagComune.java,0
UC21.TXT,GestioneTagOperatoreAgenzia.java,0
UC21.TXT,GestioneTuristaClient.java,0
UC21.TXT,GestioneTuristaComune.java,0
UC21.TXT,GestioneTuristiAgenzia.java,0
UC21.TXT,HelpManager.java,0
UC21.TXT,IAutenticazione.java,0
UC21.TXT,IDBBanner.java,0
UC21.TXT,IDBBeneCulturale.java,0
UC21.TXT,IDBConvenzione.java,0
UC21.TXT,IDBMenu.java,0
UC21.TXT,IDBOperatoreAgenzia.java,0
UC21.TXT,IDBOperatorePuntoDiRistoro.java,0
UC21.TXT,IDBPiatto.java,0
UC21.TXT,IDBPreferenzeDiRicerca.java,0
UC21.TXT,IDBPreferenzeGeneriche.java,0
UC21.TXT,IDBPuntoDiRistoro.java,0
UC21.TXT,IDBTag.java,0
UC21.TXT,IDBTurista.java,0
UC21.TXT,IDBVisitaBC.java,0
UC21.TXT,IDBVisitaPR.java,0
UC21.TXT,IGestioneAdvertisement.java,0
UC21.TXT,IGestioneAdvertisementPuntoDiRistoro.java,0
UC21.TXT,IGestioneBeniCulturaliAgenzia.java,0
UC21.TXT,IGestioneBeniCulturaliComune.java,0
UC21.TXT,IGestionePuntiDiRistoroAgenzia.java,0
UC21.TXT,IGestionePuntiDiRistoroComune.java,0
UC21.TXT,IGestioneTagComune.java,0
UC21.TXT,IGestioneTagOperatoreAgenzia.java,0
UC21.TXT,IGestioneTuristaClient.java,0
UC21.TXT,IGestioneTuristiAgenzia.java,0
UC21.TXT,IRicerca.java,0
UC21.TXT,LimitedDocument.java,0
UC21.TXT,MediaVotiRenderer.java,0
UC21.TXT,MessaggiErrore.java,0
UC21.TXT,NewsTableModelTest.java,0
UC21.TXT,OperatoreAgenzia.java,0
UC21.TXT,PrioritaRenderer.java,0
UC21.TXT,PRNode.java,0
UC21.TXT,PuntiDiRistoro.java,0
UC21.TXT,Punto3D.java,0
UC21.TXT,Punto3DRenderer.java,0
UC21.TXT,reportStatistici.java,0
UC21.TXT,ReportTableModel.java,0
UC21.TXT,Ricerca.java,0
UC21.TXT,RicercaAvanzata.java,0
UC21.TXT,RicercaStandard.java,0
UC21.TXT,SchedaBC.java,0
UC21.TXT,SchedaBC.java,0
UC21.TXT,SchedaPR.java,0
UC21.TXT,SchedaTurista.java,0
UC21.TXT,ScrollableTable.java,0
UC21.TXT,SitoTableModel.java,0
UC21.TXT,Tag.java,0
UC21.TXT,TAGTableModel.java,0
UC21.TXT,TestoNewsRendererTest.java,0
UC21.TXT,Turisti.java,0
UC21.TXT,TuristiTableModel.java,0
UC22.TXT,Autenticazione.java,0
UC22.TXT,Banner.java,0
UC22.TXT,BannerDialog.java,0
UC22.TXT,BannerNode.java,0
UC22.TXT,BannerRenderer.java,0
UC22.TXT,BeanBanner.java,0
UC22.TXT,BeanBeneCulturale.java,0
UC22.TXT,BeanConvenzione.java,0
UC22.TXT,BeanMenu.java,0
UC22.TXT,BeanOperatoreAgenzia.java,0
UC22.TXT,BeanOperatorePuntoDiRistoro.java,0
UC22.TXT,BeanPiatto.java,0
UC22.TXT,BeanPreferenzaDiRicerca.java,0
UC22.TXT,BeanPreferenzeGeneriche.java,0
UC22.TXT,BeanPuntoDiRistoro.java,0
UC22.TXT,BeanTag.java,0
UC22.TXT,BeanTurista.java,0
UC22.TXT,BeanVisitaBC.java,0
UC22.TXT,BeanVisitaPR.java,0
UC22.TXT,BeniCulturali.java,0
UC22.TXT,Categoria.java,0
UC22.TXT,ControlloBeniCulturali.java,0
UC22.TXT,ControlloDati.java,0
UC22.TXT,ControlloVisiteBeniCulturali.java,0
UC22.TXT,ControlServerLauncher.java,0
UC22.TXT,CostantiGlobali.java,0
UC22.TXT,DBBanner.java,0
UC22.TXT,DBBeneCulturale.java,0
UC22.TXT,DBConnectionPool.java,0
UC22.TXT,DBConvenzione.java,0
UC22.TXT,DBCulturalAsset.java,0
UC22.TXT,DBDish.java,0
UC22.TXT,DBMenu.java,0
UC22.TXT,DBNews.java,0
UC22.TXT,DBOperatorAgency.java,0
UC22.TXT,DBOperatoreRestaurant.java,0
UC22.TXT,DBPiatto.java,0
UC22.TXT,DBPreferenzeGeneriche.java,0
UC22.TXT,DBPuntoDiRistoro.java,0
UC22.TXT,DBSearchPreferences.java,0
UC22.TXT,DBStatisticheLocalita.java,0
UC22.TXT,DBTag.java,0
UC22.TXT,DBTurista.java,0
UC22.TXT,DBVisitaBC.java,0
UC22.TXT,DBVisitaPR.java,0
UC22.TXT,DeskManager.java,0
UC22.TXT,ElencoCategorie.java,0
UC22.TXT,ErrorMessages.java,0
UC22.TXT,FeedBackTableModel.java,0
UC22.TXT,Fuzzy.java,0
UC22.TXT,GestioneAdvertisement.java,0
UC22.TXT,GestioneAdvertisementPuntoDiRistoro.java,0
UC22.TXT,GestioneBeniCulturaliAgenzia.java,0
UC22.TXT,GestioneBeniCulturaliComune.java,0
UC22.TXT,GestionePuntiDiRistoroComune.java,0
UC22.TXT,GestioneTagComune.java,0
UC22.TXT,GestioneTagOperatoreAgenzia.java,0
UC22.TXT,GestioneTuristaClient.java,0
UC22.TXT,GestioneTuristaComune.java,0
UC22.TXT,GestioneTuristiAgenzia.java,0
UC22.TXT,HelpManager.java,0
UC22.TXT,IAutenticazione.java,0
UC22.TXT,IDBBanner.java,0
UC22.TXT,IDBBeneCulturale.java,0
UC22.TXT,IDBConvenzione.java,0
UC22.TXT,IDBMenu.java,0
UC22.TXT,IDBOperatoreAgenzia.java,0
UC22.TXT,IDBOperatorePuntoDiRistoro.java,0
UC22.TXT,IDBPiatto.java,0
UC22.TXT,IDBPreferenzeDiRicerca.java,0
UC22.TXT,IDBPreferenzeGeneriche.java,0
UC22.TXT,IDBPuntoDiRistoro.java,0
UC22.TXT,IDBTag.java,0
UC22.TXT,IDBTurista.java,0
UC22.TXT,IDBVisitaBC.java,0
UC22.TXT,IDBVisitaPR.java,0
UC22.TXT,IGestioneAdvertisement.java,0
UC22.TXT,IGestioneAdvertisementPuntoDiRistoro.java,0
UC22.TXT,IGestioneBeniCulturaliAgenzia.java,0
UC22.TXT,IGestioneBeniCulturaliComune.java,0
UC22.TXT,IGestionePuntiDiRistoroAgenzia.java,0
UC22.TXT,IGestionePuntiDiRistoroComune.java,0
UC22.TXT,IGestioneTagComune.java,0
UC22.TXT,IGestioneTagOperatoreAgenzia.java,0
UC22.TXT,IGestioneTuristaClient.java,0
UC22.TXT,IGestioneTuristiAgenzia.java,0
UC22.TXT,IRicerca.java,0
UC22.TXT,LimitedDocument.java,0
UC22.TXT,MediaVotiRenderer.java,0
UC22.TXT,MessaggiErrore.java,0
UC22.TXT,News.java,0
UC22.TXT,NewsTableModelTest.java,0
UC22.TXT,OperatoreAgenzia.java,0
UC22.TXT,PrioritaRenderer.java,0
UC22.TXT,PRNode.java,0
UC22.TXT,PuntiDiRistoro.java,0
UC22.TXT,Punto3D.java,0
UC22.TXT,Punto3DRenderer.java,0
UC22.TXT,reportStatistici.java,0
UC22.TXT,ReportTableModel.java,0
UC22.TXT,Ricerca.java,0
UC22.TXT,RicercaAvanzata.java,0
UC22.TXT,RicercaStandard.java,0
UC22.TXT,SchedaBC.java,0
UC22.TXT,SchedaBC.java,0
UC22.TXT,SchedaPR.java,0
UC22.TXT,SchedaTurista.java,0
UC22.TXT,ScrollableTable.java,0
UC22.TXT,SitoTableModel.java,0
UC22.TXT,Tag.java,0
UC22.TXT,TAGTableModel.java,0
UC22.TXT,TestoNewsRendererTest.java,0
UC22.TXT,Turisti.java,0
UC22.TXT,TuristiTableModel.java,0
UC23.TXT,Autenticazione.java,0
UC23.TXT,Banner.java,0
UC23.TXT,BannerDialog.java,0
UC23.TXT,BannerNode.java,0
UC23.TXT,BannerRenderer.java,0
UC23.TXT,BeanBanner.java,0
UC23.TXT,BeanBeneCulturale.java,0
UC23.TXT,BeanConvenzione.java,0
UC23.TXT,BeanMenu.java,0
UC23.TXT,BeanOperatoreAgenzia.java,0
UC23.TXT,BeanOperatorePuntoDiRistoro.java,0
UC23.TXT,BeanPiatto.java,0
UC23.TXT,BeanPreferenzaDiRicerca.java,0
UC23.TXT,BeanPreferenzeGeneriche.java,0
UC23.TXT,BeanPuntoDiRistoro.java,0
UC23.TXT,BeanTag.java,0
UC23.TXT,BeanTurista.java,0
UC23.TXT,BeanVisitaBC.java,0
UC23.TXT,BeanVisitaPR.java,0
UC23.TXT,BeniCulturali.java,0
UC23.TXT,Categoria.java,0
UC23.TXT,ControlloBeniCulturali.java,0
UC23.TXT,ControlloVisiteBeniCulturali.java,0
UC23.TXT,ControlServerLauncher.java,0
UC23.TXT,CostantiGlobali.java,0
UC23.TXT,DBBanner.java,0
UC23.TXT,DBBeneCulturale.java,0
UC23.TXT,DBConnectionPool.java,0
UC23.TXT,DBConvenzione.java,0
UC23.TXT,DBCulturalAsset.java,0
UC23.TXT,DBDish.java,0
UC23.TXT,DBMenu.java,0
UC23.TXT,DBNews.java,0
UC23.TXT,DBOperatorAgency.java,0
UC23.TXT,DBOperatoreRestaurant.java,0
UC23.TXT,DBPiatto.java,0
UC23.TXT,DBPreferenzeGeneriche.java,0
UC23.TXT,DBPuntoDiRistoro.java,0
UC23.TXT,DBSearchPreferences.java,0
UC23.TXT,DBStatisticheLocalita.java,0
UC23.TXT,DBTag.java,0
UC23.TXT,DBTurista.java,0
UC23.TXT,DBVisitaBC.java,0
UC23.TXT,DBVisitaPR.java,0
UC23.TXT,DeskManager.java,0
UC23.TXT,ElencoCategorie.java,0
UC23.TXT,ErrorMessages.java,0
UC23.TXT,FeedBackTableModel.java,0
UC23.TXT,Fuzzy.java,0
UC23.TXT,GestioneAdvertisement.java,0
UC23.TXT,GestioneAdvertisementPuntoDiRistoro.java,0
UC23.TXT,GestioneBeniCulturaliAgenzia.java,0
UC23.TXT,GestioneBeniCulturaliComune.java,0
UC23.TXT,GestionePuntiDiRistoroComune.java,0
UC23.TXT,GestioneTagComune.java,0
UC23.TXT,GestioneTagOperatoreAgenzia.java,0
UC23.TXT,GestioneTuristaClient.java,0
UC23.TXT,GestioneTuristaComune.java,0
UC23.TXT,GestioneTuristiAgenzia.java,0
UC23.TXT,HelpManager.java,0
UC23.TXT,IAutenticazione.java,0
UC23.TXT,IDBBanner.java,0
UC23.TXT,IDBBeneCulturale.java,0
UC23.TXT,IDBConvenzione.java,0
UC23.TXT,IDBMenu.java,0
UC23.TXT,IDBOperatoreAgenzia.java,0
UC23.TXT,IDBOperatorePuntoDiRistoro.java,0
UC23.TXT,IDBPiatto.java,0
UC23.TXT,IDBPreferenzeDiRicerca.java,0
UC23.TXT,IDBPreferenzeGeneriche.java,0
UC23.TXT,IDBPuntoDiRistoro.java,0
UC23.TXT,IDBTag.java,0
UC23.TXT,IDBTurista.java,0
UC23.TXT,IDBVisitaBC.java,0
UC23.TXT,IDBVisitaPR.java,0
UC23.TXT,IGestioneAdvertisement.java,0
UC23.TXT,IGestioneAdvertisementPuntoDiRistoro.java,0
UC23.TXT,IGestioneBeniCulturaliAgenzia.java,0
UC23.TXT,IGestioneBeniCulturaliComune.java,0
UC23.TXT,IGestionePuntiDiRistoroAgenzia.java,0
UC23.TXT,IGestionePuntiDiRistoroComune.java,0
UC23.TXT,IGestioneTagComune.java,0
UC23.TXT,IGestioneTagOperatoreAgenzia.java,0
UC23.TXT,IGestioneTuristaClient.java,0
UC23.TXT,IGestioneTuristiAgenzia.java,0
UC23.TXT,IRicerca.java,0
UC23.TXT,LimitedDocument.java,0
UC23.TXT,MediaVotiRenderer.java,0
UC23.TXT,MessaggiErrore.java,0
UC23.TXT,NewsTableModelTest.java,0
UC23.TXT,OperatoreAgenzia.java,0
UC23.TXT,PrioritaRenderer.java,0
UC23.TXT,PRNode.java,0
UC23.TXT,PuntiDiRistoro.java,0
UC23.TXT,Punto3D.java,0
UC23.TXT,Punto3DRenderer.java,0
UC23.TXT,reportStatistici.java,0
UC23.TXT,ReportTableModel.java,0
UC23.TXT,Ricerca.java,0
UC23.TXT,RicercaAvanzata.java,0
UC23.TXT,RicercaStandard.java,0
UC23.TXT,SchedaBC.java,0
UC23.TXT,SchedaBC.java,0
UC23.TXT,SchedaPR.java,0
UC23.TXT,SchedaTurista.java,0
UC23.TXT,ScrollableTable.java,0
UC23.TXT,SitoTableModel.java,0
UC23.TXT,Tag.java,0
UC23.TXT,TAGTableModel.java,0
UC23.TXT,TestoNewsRendererTest.java,0
UC23.TXT,Turisti.java,0
UC23.TXT,TuristiTableModel.java,0
UC24.TXT,Autenticazione.java,0
UC24.TXT,Banner.java,0
UC24.TXT,BannerDialog.java,0
UC24.TXT,BannerNode.java,0
UC24.TXT,BannerRenderer.java,0
UC24.TXT,BeanBanner.java,0
UC24.TXT,BeanBeneCulturale.java,0
UC24.TXT,BeanConvenzione.java,0
UC24.TXT,BeanMenu.java,0
UC24.TXT,BeanNews.java,0
UC24.TXT,BeanOperatoreAgenzia.java,0
UC24.TXT,BeanOperatorePuntoDiRistoro.java,0
UC24.TXT,BeanPiatto.java,0
UC24.TXT,BeanPreferenzaDiRicerca.java,0
UC24.TXT,BeanPreferenzeGeneriche.java,0
UC24.TXT,BeanPuntoDiRistoro.java,0
UC24.TXT,BeanTag.java,0
UC24.TXT,BeanTurista.java,0
UC24.TXT,BeanVisitaBC.java,0
UC24.TXT,BeanVisitaPR.java,0
UC24.TXT,BeniCulturali.java,0
UC24.TXT,Categoria.java,0
UC24.TXT,ControlloBeniCulturali.java,0
UC24.TXT,ControlloDati.java,0
UC24.TXT,ControlloDatiAdvertisement.java,0
UC24.TXT,ControlloVisiteBeniCulturali.java,0
UC24.TXT,ControlServerLauncher.java,0
UC24.TXT,CostantiGlobali.java,0
UC24.TXT,DBBanner.java,0
UC24.TXT,DBBeneCulturale.java,0
UC24.TXT,DBConnectionPool.java,0
UC24.TXT,DBConvenzione.java,0
UC24.TXT,DBCulturalAsset.java,0
UC24.TXT,DBDish.java,0
UC24.TXT,DBMenu.java,0
UC24.TXT,DBNews.java,0
UC24.TXT,DBOperatorAgency.java,0
UC24.TXT,DBOperatoreRestaurant.java,0
UC24.TXT,DBPiatto.java,0
UC24.TXT,DBPreferenzeGeneriche.java,0
UC24.TXT,DBPuntoDiRistoro.java,0
UC24.TXT,DBSearchPreferences.java,0
UC24.TXT,DBStatisticheLocalita.java,0
UC24.TXT,DBTag.java,0
UC24.TXT,DBTurista.java,0
UC24.TXT,DBVisitaBC.java,0
UC24.TXT,DBVisitaPR.java,0
UC24.TXT,DeskManager.java,0
UC24.TXT,ElencoCategorie.java,0
UC24.TXT,ErrorMessages.java,0
UC24.TXT,Fuzzy.java,0
UC24.TXT,GestioneAdvertisement.java,0
UC24.TXT,GestioneAdvertisementAgenzia.java,0
UC24.TXT,GestioneAdvertisementPuntoDiRistoro.java,0
UC24.TXT,GestioneBeniCulturaliAgenzia.java,0
UC24.TXT,GestioneTagComune.java,0
UC24.TXT,GestioneTagOperatoreAgenzia.java,0
UC24.TXT,GestioneTuristaClient.java,0
UC24.TXT,GestioneTuristaComune.java,0
UC24.TXT,HelpManager.java,0
UC24.TXT,IAutenticazione.java,0
UC24.TXT,IDBBanner.java,0
UC24.TXT,IDBBeneCulturale.java,0
UC24.TXT,IDBConvenzione.java,0
UC24.TXT,IDBMenu.java,0
UC24.TXT,IDBNews.java,0
UC24.TXT,IDBOperatoreAgenzia.java,0
UC24.TXT,IDBOperatorePuntoDiRistoro.java,0
UC24.TXT,IDBPiatto.java,0
UC24.TXT,IDBPreferenzeDiRicerca.java,0
UC24.TXT,IDBPreferenzeGeneriche.java,0
UC24.TXT,IDBPuntoDiRistoro.java,0
UC24.TXT,IDBTag.java,0
UC24.TXT,IDBTurista.java,0
UC24.TXT,IDBVisitaBC.java,0
UC24.TXT,IDBVisitaPR.java,0
UC24.TXT,IGestioneAdvertisement.java,0
UC24.TXT,IGestioneAdvertisementAgenzia.java,0
UC24.TXT,IGestioneAdvertisementPuntoDiRistoro.java,0
UC24.TXT,IGestioneTagComune.java,0
UC24.TXT,IGestioneTagOperatoreAgenzia.java,0
UC24.TXT,IGestioneTuristaClient.java,0
UC24.TXT,IRicerca.java,0
UC24.TXT,LimitedDocument.java,0
UC24.TXT,MediaVotiRenderer.java,0
UC24.TXT,MessaggiErrore.java,0
UC24.TXT,News.java,0
UC24.TXT,NewsTableModelTest.java,0
UC24.TXT,OperatoreAgenzia.java,0
UC24.TXT,PrioritaRenderer.java,0
UC24.TXT,PRNode.java,0
UC24.TXT,PuntiDiRistoro.java,0
UC24.TXT,Punto3D.java,0
UC24.TXT,Punto3DRenderer.java,0
UC24.TXT,reportStatistici.java,0
UC24.TXT,ReportTableModel.java,0
UC24.TXT,Ricerca.java,0
UC24.TXT,RicercaAvanzata.java,0
UC24.TXT,RicercaStandard.java,0
UC24.TXT,SchedaBC.java,0
UC24.TXT,SchedaBC.java,0
UC24.TXT,SchedaPR.java,0
UC24.TXT,SchedaTurista.java,0
UC24.TXT,ScrollableTable.java,0
UC24.TXT,SitoTableModel.java,0
UC24.TXT,Tag.java,0
UC24.TXT,TAGTableModel.java,0
UC24.TXT,TestoNewsRendererTest.java,0
UC24.TXT,Turisti.java,0
UC24.TXT,TuristiTableModel.java,0
UC25.TXT,Autenticazione.java,0
UC25.TXT,Banner.java,0
UC25.TXT,BannerDialog.java,0
UC25.TXT,BannerNode.java,0
UC25.TXT,BannerRenderer.java,0
UC25.TXT,BeanBanner.java,0
UC25.TXT,BeanBeneCulturale.java,0
UC25.TXT,BeanConvenzione.java,0
UC25.TXT,BeanMenu.java,0
UC25.TXT,BeanNews.java,0
UC25.TXT,BeanOperatoreAgenzia.java,0
UC25.TXT,BeanOperatorePuntoDiRistoro.java,0
UC25.TXT,BeanPiatto.java,0
UC25.TXT,BeanPreferenzaDiRicerca.java,0
UC25.TXT,BeanPreferenzeGeneriche.java,0
UC25.TXT,BeanPuntoDiRistoro.java,0
UC25.TXT,BeanTag.java,0
UC25.TXT,BeanTurista.java,0
UC25.TXT,BeanVisitaBC.java,0
UC25.TXT,BeanVisitaPR.java,0
UC25.TXT,BeniCulturali.java,0
UC25.TXT,Categoria.java,0
UC25.TXT,ControlloBeniCulturali.java,0
UC25.TXT,ControlloDati.java,0
UC25.TXT,ControlloDatiAdvertisement.java,0
UC25.TXT,ControlloVisiteBeniCulturali.java,0
UC25.TXT,ControlServerLauncher.java,0
UC25.TXT,CostantiGlobali.java,0
UC25.TXT,DBBanner.java,0
UC25.TXT,DBBeneCulturale.java,0
UC25.TXT,DBConnectionPool.java,0
UC25.TXT,DBConvenzione.java,0
UC25.TXT,DBCulturalAsset.java,0
UC25.TXT,DBDish.java,0
UC25.TXT,DBMenu.java,0
UC25.TXT,DBNews.java,0
UC25.TXT,DBOperatorAgency.java,0
UC25.TXT,DBOperatoreRestaurant.java,0
UC25.TXT,DBPiatto.java,0
UC25.TXT,DBPreferenzeGeneriche.java,0
UC25.TXT,DBPuntoDiRistoro.java,0
UC25.TXT,DBSearchPreferences.java,0
UC25.TXT,DBStatisticheLocalita.java,0
UC25.TXT,DBTag.java,0
UC25.TXT,DBTurista.java,0
UC25.TXT,DBVisitaBC.java,0
UC25.TXT,DBVisitaPR.java,0
UC25.TXT,DeskManager.java,0
UC25.TXT,ElencoCategorie.java,0
UC25.TXT,ErrorMessages.java,0
UC25.TXT,FeedBackTableModel.java,0
UC25.TXT,Fuzzy.java,0
UC25.TXT,GestioneAdvertisement.java,0
UC25.TXT,GestioneAdvertisementAgenzia.java,0
UC25.TXT,GestioneAdvertisementPuntoDiRistoro.java,0
UC25.TXT,GestioneBeniCulturaliComune.java,0
UC25.TXT,GestioneTagComune.java,0
UC25.TXT,GestioneTagOperatoreAgenzia.java,0
UC25.TXT,GestioneTuristaClient.java,0
UC25.TXT,GestioneTuristaComune.java,0
UC25.TXT,GestioneTuristiAgenzia.java,0
UC25.TXT,HelpManager.java,0
UC25.TXT,IAutenticazione.java,0
UC25.TXT,IDBBanner.java,0
UC25.TXT,IDBBeneCulturale.java,0
UC25.TXT,IDBConvenzione.java,0
UC25.TXT,IDBMenu.java,0
UC25.TXT,IDBNews.java,0
UC25.TXT,IDBOperatoreAgenzia.java,0
UC25.TXT,IDBOperatorePuntoDiRistoro.java,0
UC25.TXT,IDBPiatto.java,0
UC25.TXT,IDBPreferenzeDiRicerca.java,0
UC25.TXT,IDBPreferenzeGeneriche.java,0
UC25.TXT,IDBPuntoDiRistoro.java,0
UC25.TXT,IDBTag.java,0
UC25.TXT,IDBTurista.java,0
UC25.TXT,IDBVisitaBC.java,0
UC25.TXT,IDBVisitaPR.java,0
UC25.TXT,IGestioneAdvertisement.java,0
UC25.TXT,IGestioneAdvertisementAgenzia.java,0
UC25.TXT,IGestioneAdvertisementPuntoDiRistoro.java,0
UC25.TXT,IGestioneBeniCulturaliAgenzia.java,0
UC25.TXT,IGestionePuntiDiRistoroAgenzia.java,0
UC25.TXT,IGestionePuntiDiRistoroComune.java,0
UC25.TXT,IGestioneTagComune.java,0
UC25.TXT,IGestioneTagOperatoreAgenzia.java,0
UC25.TXT,IGestioneTuristaClient.java,0
UC25.TXT,IGestioneTuristiAgenzia.java,0
UC25.TXT,IRicerca.java,0
UC25.TXT,LimitedDocument.java,0
UC25.TXT,MediaVotiRenderer.java,0
UC25.TXT,MessaggiErrore.java,0
UC25.TXT,News.java,0
UC25.TXT,NewsTableModelTest.java,0
UC25.TXT,OperatoreAgenzia.java,0
UC25.TXT,PrioritaRenderer.java,0
UC25.TXT,PRNode.java,0
UC25.TXT,PuntiDiRistoro.java,0
UC25.TXT,Punto3D.java,0
UC25.TXT,Punto3DRenderer.java,0
UC25.TXT,reportStatistici.java,0
UC25.TXT,ReportTableModel.java,0
UC25.TXT,Ricerca.java,0
UC25.TXT,RicercaAvanzata.java,0
UC25.TXT,RicercaStandard.java,0
UC25.TXT,SchedaBC.java,0
UC25.TXT,SchedaBC.java,0
UC25.TXT,SchedaPR.java,0
UC25.TXT,SchedaTurista.java,0
UC25.TXT,ScrollableTable.java,0
UC25.TXT,SitoTableModel.java,0
UC25.TXT,Tag.java,0
UC25.TXT,TAGTableModel.java,0
UC25.TXT,TestoNewsRendererTest.java,0
UC25.TXT,Turisti.java,0
UC25.TXT,TuristiTableModel.java,0
UC26.TXT,Autenticazione.java,0
UC26.TXT,Banner.java,0
UC26.TXT,BannerDialog.java,0
UC26.TXT,BannerNode.java,0
UC26.TXT,BannerRenderer.java,0
UC26.TXT,BeanBanner.java,0
UC26.TXT,BeanBeneCulturale.java,0
UC26.TXT,BeanConvenzione.java,0
UC26.TXT,BeanMenu.java,0
UC26.TXT,BeanNews.java,0
UC26.TXT,BeanOperatoreAgenzia.java,0
UC26.TXT,BeanOperatorePuntoDiRistoro.java,0
UC26.TXT,BeanPiatto.java,0
UC26.TXT,BeanPreferenzaDiRicerca.java,0
UC26.TXT,BeanPreferenzeGeneriche.java,0
UC26.TXT,BeanPuntoDiRistoro.java,0
UC26.TXT,BeanTag.java,0
UC26.TXT,BeanTurista.java,0
UC26.TXT,BeanVisitaBC.java,0
UC26.TXT,BeniCulturali.java,0
UC26.TXT,Categoria.java,0
UC26.TXT,ControlloBeniCulturali.java,0
UC26.TXT,ControlloDati.java,0
UC26.TXT,ControlloDatiAdvertisement.java,0
UC26.TXT,ControlloVisiteBeniCulturali.java,0
UC26.TXT,ControlServerLauncher.java,0
UC26.TXT,CostantiGlobali.java,0
UC26.TXT,DBBanner.java,0
UC26.TXT,DBBeneCulturale.java,0
UC26.TXT,DBConnectionPool.java,0
UC26.TXT,DBConvenzione.java,0
UC26.TXT,DBCulturalAsset.java,0
UC26.TXT,DBDish.java,0
UC26.TXT,DBMenu.java,0
UC26.TXT,DBNews.java,0
UC26.TXT,DBOperatorAgency.java,0
UC26.TXT,DBOperatoreRestaurant.java,0
UC26.TXT,DBPiatto.java,0
UC26.TXT,DBPreferenzeGeneriche.java,0
UC26.TXT,DBPuntoDiRistoro.java,0
UC26.TXT,DBSearchPreferences.java,0
UC26.TXT,DBStatisticheLocalita.java,0
UC26.TXT,DBTag.java,0
UC26.TXT,DBTurista.java,0
UC26.TXT,DBVisitaBC.java,0
UC26.TXT,DBVisitaPR.java,0
UC26.TXT,DeskManager.java,0
UC26.TXT,ElencoCategorie.java,0
UC26.TXT,ErrorMessages.java,0
UC26.TXT,Fuzzy.java,0
UC26.TXT,GestioneAdvertisement.java,0
UC26.TXT,GestioneAdvertisementAgenzia.java,0
UC26.TXT,GestioneAdvertisementPuntoDiRistoro.java,0
