UC,CC, Labels
UC18.TXT,ReportTableModel.txt,0
UC18.TXT,Ricerca.txt,0
UC18.TXT,RicercaAvanzata.txt,0
UC18.TXT,RicercaStandard.txt,0
UC18.TXT,SchedaBC.txt,0
UC18.TXT,SchedaPR.txt,0
UC18.TXT,SchedaTurista.txt,0
UC18.TXT,ScrollableTable.txt,0
UC18.TXT,SitoTableModel.txt,0
UC18.TXT,Tag.txt,0
UC18.TXT,TAGTableModel.txt,0
UC18.TXT,TestoNewsRendererTest.txt,0
UC18.TXT,Turisti.txt,0
UC18.TXT,TuristiTableModel.txt,0
UC19.TXT,Autenticazione.txt,0
UC19.TXT,BannerDialog.txt,0
UC19.TXT,BannerNode.txt,0
UC19.TXT,BannerRenderer.txt,0
UC19.TXT,BeanBeneCulturale.txt,0
UC19.TXT,BeanConvenzione.txt,0
UC19.TXT,BeanMenu.txt,0
UC19.TXT,BeanNews.txt,0
UC19.TXT,BeanOperatoreAgenzia.txt,0
UC19.TXT,BeanOperatorePuntoDiRistoro.txt,0
UC19.TXT,BeanPiatto.txt,0
UC19.TXT,BeanPreferenzaDiRicerca.txt,0
UC19.TXT,BeanPreferenzeGeneriche.txt,0
UC19.TXT,BeanPuntoDiRistoro.txt,0
UC19.TXT,BeanTag.txt,0
UC19.TXT,BeanTurista.txt,0
UC19.TXT,BeanVisitaBC.txt,0
UC19.TXT,BeanVisitaPR.txt,0
UC19.TXT,BeniCulturali.txt,0
UC19.TXT,Categoria.txt,0
UC19.TXT,ControlloBeniCulturali.txt,0
UC19.TXT,ControlloDati.txt,0
UC19.TXT,ControlloVisiteBeniCulturali.txt,0
UC19.TXT,ControlServerLauncher.txt,0
UC19.TXT,DBBeneCulturale.txt,0
UC19.TXT,DBConnessionePool.txt,0
UC19.TXT,DBConvenzione.txt,0
UC19.TXT,DBMenu.txt,0
UC19.TXT,DBNews.txt,0
UC19.TXT,DBOperatoreAgenzia.txt,0
UC19.TXT,DBOperatorePuntoDiRistoro.txt,0
UC19.TXT,DBPiatto.txt,0
UC19.TXT,DBPreferenzeDiRicerca.txt,0
UC19.TXT,DBPreferenzeGeneriche.txt,0
UC19.TXT,DBPuntoDiRistoro.txt,0
UC19.TXT,DBStatisticheLocalita.txt,0
UC19.TXT,DBTag.txt,0
UC19.TXT,DBTurista.txt,0
UC19.TXT,DBVisitaBC.txt,0
UC19.TXT,DBVisitaPR.txt,0
UC19.TXT,DeskManager.txt,0
UC19.TXT,ElencoCategorie.txt,0
UC19.TXT,FeedBackTableModel.txt,0
UC19.TXT,Fuzzy.txt,0
UC19.TXT,GestioneAdvertisementPuntoDiRistoro.txt,0
UC19.TXT,GestioneBeniCulturaliAgenzia.txt,0
UC19.TXT,GestioneBeniCulturaliComune.txt,0
UC19.TXT,GestionePuntiDiRistoroAgenzia.txt,0
UC19.TXT,GestionePuntiDiRistoroComune.txt,0
UC19.TXT,GestioneTagComune.txt,0
UC19.TXT,GestioneTagOperatoreAgenzia.txt,0
UC19.TXT,GestioneTuristaClient.txt,0
UC19.TXT,GestioneTuristaComune.txt,0
UC19.TXT,GestioneTuristiAgenzia.txt,0
UC19.TXT,HelpManager.txt,0
UC19.TXT,IAutenticazione.txt,0
UC19.TXT,IDBBanner.txt,0
UC19.TXT,IDBBeneCulturale.txt,0
UC19.TXT,IDBConvenzione.txt,0
UC19.TXT,IDBMenu.txt,0
UC19.TXT,IDBNews.txt,0
UC19.TXT,IDBOperatoreAgenzia.txt,0
UC19.TXT,IDBOperatorePuntoDiRistoro.txt,0
UC19.TXT,IDBPiatto.txt,0
UC19.TXT,IDBPreferenzeDiRicerca.txt,0
UC19.TXT,IDBPreferenzeGeneriche.txt,0
UC19.TXT,IDBPuntoDiRistoro.txt,0
UC19.TXT,IDBTag.txt,0
UC19.TXT,IDBTurista.txt,0
UC19.TXT,IDBVisitaBC.txt,0
UC19.TXT,IDBVisitaPR.txt,0
UC19.TXT,IGestioneAdvertisementPuntoDiRistoro.txt,0
UC19.TXT,IGestioneBeniCulturaliAgenzia.txt,0
UC19.TXT,IGestioneBeniCulturaliComune.txt,0
UC19.TXT,IGestionePuntiDiRistoroAgenzia.txt,0
UC19.TXT,IGestionePuntiDiRistoroComune.txt,0
UC19.TXT,IGestioneTagComune.txt,0
UC19.TXT,IGestioneTagOperatoreAgenzia.txt,0
UC19.TXT,IGestioneTuristaClient.txt,0
UC19.TXT,IGestioneTuristiAgenzia.txt,0
UC19.TXT,IRicerca.txt,0
UC19.TXT,LimitedDocument.txt,0
UC19.TXT,MediaVotiRenderer.txt,0
UC19.TXT,MessaggiErrore.txt,0
UC19.TXT,News.txt,0
UC19.TXT,NewsTableModelTest.txt,0
UC19.TXT,OperatoreAgenzia.txt,0
UC19.TXT,PrioritaRenderer.txt,0
UC19.TXT,PRNode.txt,0
UC19.TXT,PuntiDiRistoro.txt,0
UC19.TXT,Punto3D.txt,0
UC19.TXT,Punto3DRenderer.txt,0
UC19.TXT,reportStatistici.txt,0
UC19.TXT,ReportTableModel.txt,0
UC19.TXT,Ricerca.txt,0
UC19.TXT,RicercaAvanzata.txt,0
UC19.TXT,RicercaStandard.txt,0
UC19.TXT,SchedaBC.txt,0
UC19.TXT,SchedaPR.txt,0
UC19.TXT,SchedaTurista.txt,0
UC19.TXT,ScrollableTable.txt,0
UC19.TXT,SitoTableModel.txt,0
UC19.TXT,Tag.txt,0
UC19.TXT,TAGTableModel.txt,0
UC19.TXT,TestoNewsRendererTest.txt,0
UC19.TXT,Turisti.txt,0
UC19.TXT,TuristiTableModel.txt,0
UC2.TXT,Autenticazione.txt,0
UC2.TXT,Banner.txt,0
UC2.TXT,BannerDialog.txt,0
UC2.TXT,BannerNode.txt,0
UC2.TXT,BannerRenderer.txt,0
UC2.TXT,BeanBanner.txt,0
UC2.TXT,BeanConvenzione.txt,0
UC2.TXT,BeanMenu.txt,0
UC2.TXT,BeanNews.txt,0
UC2.TXT,BeanOperatoreAgenzia.txt,0
UC2.TXT,BeanOperatorePuntoDiRistoro.txt,0
UC2.TXT,BeanPiatto.txt,0
UC2.TXT,BeanPreferenzaDiRicerca.txt,0
UC2.TXT,BeanPreferenzeGeneriche.txt,0
UC2.TXT,BeanPuntoDiRistoro.txt,0
UC2.TXT,BeanTag.txt,0
UC2.TXT,BeanTurista.txt,0
UC2.TXT,BeanVisitaBC.txt,0
UC2.TXT,BeanVisitaPR.txt,0
UC2.TXT,Categoria.txt,0
UC2.TXT,ControlloDati.txt,0
UC2.TXT,ControlloDatiAdvertisement.txt,0
UC2.TXT,ControlloVisiteBeniCulturali.txt,0
UC2.TXT,ControlServerLauncher.txt,0
UC2.TXT,CostantiGlobali.txt,0
UC2.TXT,DBBanner.txt,0
UC2.TXT,DBConnessionePool.txt,0
UC2.TXT,DBConvenzione.txt,0
UC2.TXT,DBMenu.txt,0
UC2.TXT,DBNews.txt,0
UC2.TXT,DBOperatoreAgenzia.txt,0
UC2.TXT,DBOperatorePuntoDiRistoro.txt,0
UC2.TXT,DBPiatto.txt,0
UC2.TXT,DBPreferenzeDiRicerca.txt,0
UC2.TXT,DBPreferenzeGeneriche.txt,0
UC2.TXT,DBPuntoDiRistoro.txt,0
UC2.TXT,DBStatisticheLocalita.txt,0
UC2.TXT,DBTag.txt,0
UC2.TXT,DBTurista.txt,0
UC2.TXT,DBVisitaBC.txt,0
UC2.TXT,DBVisitaPR.txt,0
UC2.TXT,DeskManager.txt,0
UC2.TXT,ElencoCategorie.txt,0
UC2.TXT,FeedBackTableModel.txt,0
UC2.TXT,Fuzzy.txt,0
UC2.TXT,GestioneAdvertisement.txt,0
UC2.TXT,GestioneAdvertisementAgenzia.txt,0
UC2.TXT,GestioneAdvertisementPuntoDiRistoro.txt,0
UC2.TXT,GestioneBeniCulturaliComune.txt,0
UC2.TXT,GestionePuntiDiRistoroAgenzia.txt,0
UC2.TXT,GestionePuntiDiRistoroComune.txt,0
UC2.TXT,GestioneTagComune.txt,0
UC2.TXT,GestioneTagOperatoreAgenzia.txt,0
UC2.TXT,GestioneTuristaClient.txt,0
UC2.TXT,GestioneTuristaComune.txt,0
UC2.TXT,GestioneTuristiAgenzia.txt,0
UC2.TXT,HelpManager.txt,0
UC2.TXT,IAutenticazione.txt,0
UC2.TXT,IDBBanner.txt,0
UC2.TXT,IDBBeneCulturale.txt,0
UC2.TXT,IDBConvenzione.txt,0
UC2.TXT,IDBMenu.txt,0
UC2.TXT,IDBNews.txt,0
UC2.TXT,IDBOperatoreAgenzia.txt,0
UC2.TXT,IDBOperatorePuntoDiRistoro.txt,0
UC2.TXT,IDBPiatto.txt,0
UC2.TXT,IDBPreferenzeDiRicerca.txt,0
UC2.TXT,IDBPreferenzeGeneriche.txt,0
UC2.TXT,IDBPuntoDiRistoro.txt,0
UC2.TXT,IDBTag.txt,0
UC2.TXT,IDBTurista.txt,0
UC2.TXT,IDBVisitaBC.txt,0
UC2.TXT,IDBVisitaPR.txt,0
UC2.TXT,IGestioneAdvertisement.txt,0
UC2.TXT,IGestioneAdvertisementAgenzia.txt,0
UC2.TXT,IGestioneAdvertisementPuntoDiRistoro.txt,0
UC2.TXT,IGestioneBeniCulturaliComune.txt,0
UC2.TXT,IGestionePuntiDiRistoroAgenzia.txt,0
UC2.TXT,IGestionePuntiDiRistoroComune.txt,0
UC2.TXT,IGestioneTagComune.txt,0
UC2.TXT,IGestioneTagOperatoreAgenzia.txt,0
UC2.TXT,IGestioneTuristaClient.txt,0
UC2.TXT,IGestioneTuristiAgenzia.txt,0
UC2.TXT,IRicerca.txt,0
UC2.TXT,LimitedDocument.txt,0
UC2.TXT,MediaVotiRenderer.txt,0
UC2.TXT,MessaggiErrore.txt,0
UC2.TXT,News.txt,0
UC2.TXT,NewsTableModelTest.txt,0
UC2.TXT,OperatoreAgenzia.txt,0
UC2.TXT,PrioritaRenderer.txt,0
UC2.TXT,PRNode.txt,0
UC2.TXT,PuntiDiRistoro.txt,0
UC2.TXT,Punto3D.txt,0
UC2.TXT,Punto3DRenderer.txt,0
UC2.TXT,reportStatistici.txt,0
UC2.TXT,ReportTableModel.txt,0
UC2.TXT,Ricerca.txt,0
UC2.TXT,RicercaAvanzata.txt,0
UC2.TXT,RicercaStandard.txt,0
UC2.TXT,SchedaBC.txt,0
UC2.TXT,SchedaPR.txt,0
UC2.TXT,SchedaTurista.txt,0
UC2.TXT,ScrollableTable.txt,0
UC2.TXT,SitoTableModel.txt,0
UC2.TXT,Tag.txt,0
UC2.TXT,TAGTableModel.txt,0
UC2.TXT,TestoNewsRendererTest.txt,0
UC2.TXT,Turisti.txt,0
UC2.TXT,TuristiTableModel.txt,0
UC20.TXT,Autenticazione.txt,0
UC20.TXT,BannerDialog.txt,0
UC20.TXT,BannerRenderer.txt,0
UC20.TXT,BeanBeneCulturale.txt,0
UC20.TXT,BeanConvenzione.txt,0
UC20.TXT,BeanMenu.txt,0
UC20.TXT,BeanNews.txt,0
UC20.TXT,BeanOperatoreAgenzia.txt,0
UC20.TXT,BeanOperatorePuntoDiRistoro.txt,0
UC20.TXT,BeanPiatto.txt,0
UC20.TXT,BeanPreferenzaDiRicerca.txt,0
UC20.TXT,BeanPreferenzeGeneriche.txt,0
UC20.TXT,BeanPuntoDiRistoro.txt,0
UC20.TXT,BeanTag.txt,0
UC20.TXT,BeanTurista.txt,0
UC20.TXT,BeanVisitaBC.txt,0
UC20.TXT,BeanVisitaPR.txt,0
UC20.TXT,BeniCulturali.txt,0
UC20.TXT,Categoria.txt,0
UC20.TXT,ControlloBeniCulturali.txt,0
UC20.TXT,ControlloVisiteBeniCulturali.txt,0
UC20.TXT,ControlServerLauncher.txt,0
UC20.TXT,DBBeneCulturale.txt,0
UC20.TXT,DBConnessionePool.txt,0
UC20.TXT,DBConvenzione.txt,0
UC20.TXT,DBMenu.txt,0
UC20.TXT,DBNews.txt,0
UC20.TXT,DBOperatoreAgenzia.txt,0
UC20.TXT,DBOperatorePuntoDiRistoro.txt,0
UC20.TXT,DBPiatto.txt,0
UC20.TXT,DBPreferenzeDiRicerca.txt,0
UC20.TXT,DBPreferenzeGeneriche.txt,0
UC20.TXT,DBPuntoDiRistoro.txt,0
UC20.TXT,DBStatisticheLocalita.txt,0
UC20.TXT,DBTag.txt,0
UC20.TXT,DBTurista.txt,0
UC20.TXT,DBVisitaBC.txt,0
UC20.TXT,DBVisitaPR.txt,0
UC20.TXT,DeskManager.txt,0
UC20.TXT,ElencoCategorie.txt,0
UC20.TXT,FeedBackTableModel.txt,0
UC20.TXT,Fuzzy.txt,0
UC20.TXT,GestioneAdvertisementPuntoDiRistoro.txt,0
UC20.TXT,GestioneBeniCulturaliAgenzia.txt,0
UC20.TXT,GestioneBeniCulturaliComune.txt,0
UC20.TXT,GestionePuntiDiRistoroAgenzia.txt,0
UC20.TXT,GestionePuntiDiRistoroComune.txt,0
UC20.TXT,GestioneTagComune.txt,0
UC20.TXT,GestioneTagOperatoreAgenzia.txt,0
UC20.TXT,GestioneTuristaClient.txt,0
UC20.TXT,GestioneTuristaComune.txt,0
UC20.TXT,GestioneTuristiAgenzia.txt,0
UC20.TXT,HelpManager.txt,0
UC20.TXT,IAutenticazione.txt,0
UC20.TXT,IDBBeneCulturale.txt,0
UC20.TXT,IDBConvenzione.txt,0
UC20.TXT,IDBMenu.txt,0
UC20.TXT,IDBNews.txt,0
UC20.TXT,IDBOperatoreAgenzia.txt,0
UC20.TXT,IDBOperatorePuntoDiRistoro.txt,0
UC20.TXT,IDBPiatto.txt,0
UC20.TXT,IDBPreferenzeDiRicerca.txt,0
UC20.TXT,IDBPreferenzeGeneriche.txt,0
UC20.TXT,IDBPuntoDiRistoro.txt,0
UC20.TXT,IDBTag.txt,0
UC20.TXT,IDBTurista.txt,0
UC20.TXT,IDBVisitaBC.txt,0
UC20.TXT,IDBVisitaPR.txt,0
UC20.TXT,IGestioneAdvertisementPuntoDiRistoro.txt,0
UC20.TXT,IGestioneBeniCulturaliAgenzia.txt,0
UC20.TXT,IGestioneBeniCulturaliComune.txt,0
UC20.TXT,IGestionePuntiDiRistoroAgenzia.txt,0
UC20.TXT,IGestionePuntiDiRistoroComune.txt,0
UC20.TXT,IGestioneTagComune.txt,0
UC20.TXT,IGestioneTagOperatoreAgenzia.txt,0
UC20.TXT,IGestioneTuristaClient.txt,0
UC20.TXT,IGestioneTuristiAgenzia.txt,0
UC20.TXT,IRicerca.txt,0
UC20.TXT,LimitedDocument.txt,0
UC20.TXT,MediaVotiRenderer.txt,0
UC20.TXT,MessaggiErrore.txt,0
UC20.TXT,News.txt,0
UC20.TXT,NewsTableModelTest.txt,0
UC20.TXT,OperatoreAgenzia.txt,0
UC20.TXT,PrioritaRenderer.txt,0
UC20.TXT,PRNode.txt,0
UC20.TXT,PuntiDiRistoro.txt,0
UC20.TXT,Punto3D.txt,0
UC20.TXT,Punto3DRenderer.txt,0
UC20.TXT,reportStatistici.txt,0
UC20.TXT,ReportTableModel.txt,0
UC20.TXT,Ricerca.txt,0
UC20.TXT,RicercaAvanzata.txt,0
UC20.TXT,RicercaStandard.txt,0
UC20.TXT,SchedaBC.txt,0
UC20.TXT,SchedaPR.txt,0
UC20.TXT,SchedaTurista.txt,0
UC20.TXT,ScrollableTable.txt,0
UC20.TXT,SitoTableModel.txt,0
UC20.TXT,Tag.txt,0
UC20.TXT,TAGTableModel.txt,0
UC20.TXT,TestoNewsRendererTest.txt,0
UC20.TXT,Turisti.txt,0
UC20.TXT,TuristiTableModel.txt,0
UC21.TXT,Autenticazione.txt,0
UC21.TXT,Banner.txt,0
UC21.TXT,BannerDialog.txt,0
UC21.TXT,BannerNode.txt,0
UC21.TXT,BannerRenderer.txt,0
UC21.TXT,BeanBanner.txt,0
UC21.TXT,BeanBeneCulturale.txt,0
UC21.TXT,BeanConvenzione.txt,0
UC21.TXT,BeanMenu.txt,0
UC21.TXT,BeanOperatoreAgenzia.txt,0
UC21.TXT,BeanOperatorePuntoDiRistoro.txt,0
UC21.TXT,BeanPiatto.txt,0
UC21.TXT,BeanPreferenzaDiRicerca.txt,0
UC21.TXT,BeanPreferenzeGeneriche.txt,0
UC21.TXT,BeanPuntoDiRistoro.txt,0
UC21.TXT,BeanTag.txt,0
UC21.TXT,BeanTurista.txt,0
UC21.TXT,BeanVisitaBC.txt,0
UC21.TXT,BeanVisitaPR.txt,0
UC21.TXT,BeniCulturali.txt,0
UC21.TXT,Categoria.txt,0
UC21.TXT,ControlloBeniCulturali.txt,0
UC21.TXT,ControlloVisiteBeniCulturali.txt,0
UC21.TXT,ControlServerLauncher.txt,0
UC21.TXT,CostantiGlobali.txt,0
UC21.TXT,DBBanner.txt,0
UC21.TXT,DBBeneCulturale.txt,0
UC21.TXT,DBConnessionePool.txt,0
UC21.TXT,DBConvenzione.txt,0
UC21.TXT,DBMenu.txt,0
UC21.TXT,DBNews.txt,0
UC21.TXT,DBOperatoreAgenzia.txt,0
UC21.TXT,DBOperatorePuntoDiRistoro.txt,0
UC21.TXT,DBPiatto.txt,0
UC21.TXT,DBPreferenzeDiRicerca.txt,0
UC21.TXT,DBPreferenzeGeneriche.txt,0
UC21.TXT,DBPuntoDiRistoro.txt,0
UC21.TXT,DBStatisticheLocalita.txt,0
UC21.TXT,DBTag.txt,0
UC21.TXT,DBTurista.txt,0
UC21.TXT,DBVisitaBC.txt,0
UC21.TXT,DBVisitaPR.txt,0
UC21.TXT,DeskManager.txt,0
UC21.TXT,ElencoCategorie.txt,0
UC21.TXT,FeedBackTableModel.txt,0
UC21.TXT,Fuzzy.txt,0
UC21.TXT,GestioneAdvertisement.txt,0
UC21.TXT,GestioneAdvertisementPuntoDiRistoro.txt,0
UC21.TXT,GestioneBeniCulturaliAgenzia.txt,0
UC21.TXT,GestioneBeniCulturaliComune.txt,0
UC21.TXT,GestionePuntiDiRistoroAgenzia.txt,0
UC21.TXT,GestionePuntiDiRistoroComune.txt,0
UC21.TXT,GestioneTagComune.txt,0
UC21.TXT,GestioneTagOperatoreAgenzia.txt,0
UC21.TXT,GestioneTuristaClient.txt,0
UC21.TXT,GestioneTuristaComune.txt,0
UC21.TXT,GestioneTuristiAgenzia.txt,0
UC21.TXT,HelpManager.txt,0
UC21.TXT,IAutenticazione.txt,0
UC21.TXT,IDBBanner.txt,0
UC21.TXT,IDBBeneCulturale.txt,0
UC21.TXT,IDBConvenzione.txt,0
UC21.TXT,IDBMenu.txt,0
UC21.TXT,IDBOperatoreAgenzia.txt,0
UC21.TXT,IDBOperatorePuntoDiRistoro.txt,0
UC21.TXT,IDBPiatto.txt,0
UC21.TXT,IDBPreferenzeDiRicerca.txt,0
UC21.TXT,IDBPreferenzeGeneriche.txt,0
UC21.TXT,IDBPuntoDiRistoro.txt,0
UC21.TXT,IDBTag.txt,0
UC21.TXT,IDBTurista.txt,0
UC21.TXT,IDBVisitaBC.txt,0
UC21.TXT,IDBVisitaPR.txt,0
UC21.TXT,IGestioneAdvertisement.txt,0
UC21.TXT,IGestioneAdvertisementPuntoDiRistoro.txt,0
UC21.TXT,IGestioneBeniCulturaliAgenzia.txt,0
UC21.TXT,IGestioneBeniCulturaliComune.txt,0
UC21.TXT,IGestionePuntiDiRistoroAgenzia.txt,0
UC21.TXT,IGestionePuntiDiRistoroComune.txt,0
UC21.TXT,IGestioneTagComune.txt,0
UC21.TXT,IGestioneTagOperatoreAgenzia.txt,0
UC21.TXT,IGestioneTuristaClient.txt,0
UC21.TXT,IGestioneTuristiAgenzia.txt,0
UC21.TXT,IRicerca.txt,0
UC21.TXT,LimitedDocument.txt,0
UC21.TXT,MediaVotiRenderer.txt,0
UC21.TXT,MessaggiErrore.txt,0
UC21.TXT,NewsTableModelTest.txt,0
UC21.TXT,OperatoreAgenzia.txt,0
UC21.TXT,PrioritaRenderer.txt,0
UC21.TXT,PRNode.txt,0
UC21.TXT,PuntiDiRistoro.txt,0
UC21.TXT,Punto3D.txt,0
UC21.TXT,Punto3DRenderer.txt,0
UC21.TXT,reportStatistici.txt,0
UC21.TXT,ReportTableModel.txt,0
UC21.TXT,Ricerca.txt,0
UC21.TXT,RicercaAvanzata.txt,0
UC21.TXT,RicercaStandard.txt,0
UC21.TXT,SchedaBC.txt,0
UC21.TXT,SchedaPR.txt,0
UC21.TXT,SchedaTurista.txt,0
UC21.TXT,ScrollableTable.txt,0
UC21.TXT,SitoTableModel.txt,0
UC21.TXT,Tag.txt,0
UC21.TXT,TAGTableModel.txt,0
UC21.TXT,TestoNewsRendererTest.txt,0
UC21.TXT,Turisti.txt,0
UC21.TXT,TuristiTableModel.txt,0
UC22.TXT,Autenticazione.txt,0
UC22.TXT,Banner.txt,0
UC22.TXT,BannerDialog.txt,0
UC22.TXT,BannerNode.txt,0
UC22.TXT,BannerRenderer.txt,0
UC22.TXT,BeanBanner.txt,0
UC22.TXT,BeanBeneCulturale.txt,0
UC22.TXT,BeanConvenzione.txt,0
UC22.TXT,BeanMenu.txt,0
UC22.TXT,BeanOperatoreAgenzia.txt,0
UC22.TXT,BeanOperatorePuntoDiRistoro.txt,0
UC22.TXT,BeanPiatto.txt,0
UC22.TXT,BeanPreferenzaDiRicerca.txt,0
UC22.TXT,BeanPreferenzeGeneriche.txt,0
UC22.TXT,BeanPuntoDiRistoro.txt,0
UC22.TXT,BeanTag.txt,0
UC22.TXT,BeanTurista.txt,0
UC22.TXT,BeanVisitaBC.txt,0
UC22.TXT,BeanVisitaPR.txt,0
UC22.TXT,BeniCulturali.txt,0
UC22.TXT,Categoria.txt,0
UC22.TXT,ControlloBeniCulturali.txt,0
UC22.TXT,ControlloDati.txt,0
UC22.TXT,ControlloVisiteBeniCulturali.txt,0
UC22.TXT,ControlServerLauncher.txt,0
UC22.TXT,CostantiGlobali.txt,0
UC22.TXT,DBBanner.txt,0
UC22.TXT,DBBeneCulturale.txt,0
UC22.TXT,DBConnessionePool.txt,0
UC22.TXT,DBConvenzione.txt,0
UC22.TXT,DBMenu.txt,0
UC22.TXT,DBNews.txt,0
UC22.TXT,DBOperatoreAgenzia.txt,0
UC22.TXT,DBOperatorePuntoDiRistoro.txt,0
UC22.TXT,DBPiatto.txt,0
UC22.TXT,DBPreferenzeDiRicerca.txt,0
UC22.TXT,DBPreferenzeGeneriche.txt,0
UC22.TXT,DBPuntoDiRistoro.txt,0
UC22.TXT,DBStatisticheLocalita.txt,0
UC22.TXT,DBTag.txt,0
UC22.TXT,DBTurista.txt,0
UC22.TXT,DBVisitaBC.txt,0
UC22.TXT,DBVisitaPR.txt,0
UC22.TXT,DeskManager.txt,0
UC22.TXT,ElencoCategorie.txt,0
UC22.TXT,FeedBackTableModel.txt,0
UC22.TXT,Fuzzy.txt,0
UC22.TXT,GestioneAdvertisement.txt,0
UC22.TXT,GestioneAdvertisementPuntoDiRistoro.txt,0
UC22.TXT,GestioneBeniCulturaliAgenzia.txt,0
UC22.TXT,GestioneBeniCulturaliComune.txt,0
UC22.TXT,GestionePuntiDiRistoroAgenzia.txt,0
UC22.TXT,GestionePuntiDiRistoroComune.txt,0
UC22.TXT,GestioneTagComune.txt,0
UC22.TXT,GestioneTagOperatoreAgenzia.txt,0
UC22.TXT,GestioneTuristaClient.txt,0
UC22.TXT,GestioneTuristaComune.txt,0
UC22.TXT,GestioneTuristiAgenzia.txt,0
UC22.TXT,HelpManager.txt,0
UC22.TXT,IAutenticazione.txt,0
UC22.TXT,IDBBanner.txt,0
UC22.TXT,IDBBeneCulturale.txt,0
UC22.TXT,IDBConvenzione.txt,0
UC22.TXT,IDBMenu.txt,0
UC22.TXT,IDBOperatoreAgenzia.txt,0
UC22.TXT,IDBOperatorePuntoDiRistoro.txt,0
UC22.TXT,IDBPiatto.txt,0
UC22.TXT,IDBPreferenzeDiRicerca.txt,0
UC22.TXT,IDBPreferenzeGeneriche.txt,0
UC22.TXT,IDBPuntoDiRistoro.txt,0
UC22.TXT,IDBTag.txt,0
UC22.TXT,IDBTurista.txt,0
UC22.TXT,IDBVisitaBC.txt,0
UC22.TXT,IDBVisitaPR.txt,0
UC22.TXT,IGestioneAdvertisement.txt,0
UC22.TXT,IGestioneAdvertisementPuntoDiRistoro.txt,0
UC22.TXT,IGestioneBeniCulturaliAgenzia.txt,0
UC22.TXT,IGestioneBeniCulturaliComune.txt,0
UC22.TXT,IGestionePuntiDiRistoroAgenzia.txt,0
UC22.TXT,IGestionePuntiDiRistoroComune.txt,0
UC22.TXT,IGestioneTagComune.txt,0
UC22.TXT,IGestioneTagOperatoreAgenzia.txt,0
UC22.TXT,IGestioneTuristaClient.txt,0
UC22.TXT,IGestioneTuristiAgenzia.txt,0
UC22.TXT,IRicerca.txt,0
UC22.TXT,LimitedDocument.txt,0
UC22.TXT,MediaVotiRenderer.txt,0
UC22.TXT,MessaggiErrore.txt,0
UC22.TXT,News.txt,0
UC22.TXT,NewsTableModelTest.txt,0
UC22.TXT,OperatoreAgenzia.txt,0
UC22.TXT,PrioritaRenderer.txt,0
UC22.TXT,PRNode.txt,0
UC22.TXT,PuntiDiRistoro.txt,0
UC22.TXT,Punto3D.txt,0
UC22.TXT,Punto3DRenderer.txt,0
UC22.TXT,reportStatistici.txt,0
UC22.TXT,ReportTableModel.txt,0
UC22.TXT,Ricerca.txt,0
UC22.TXT,RicercaAvanzata.txt,0
UC22.TXT,RicercaStandard.txt,0
UC22.TXT,SchedaBC.txt,0
UC22.TXT,SchedaPR.txt,0
UC22.TXT,SchedaTurista.txt,0
UC22.TXT,ScrollableTable.txt,0
UC22.TXT,SitoTableModel.txt,0
UC22.TXT,Tag.txt,0
UC22.TXT,TAGTableModel.txt,0
UC22.TXT,TestoNewsRendererTest.txt,0
UC22.TXT,Turisti.txt,0
UC22.TXT,TuristiTableModel.txt,0
UC23.TXT,Autenticazione.txt,0
UC23.TXT,Banner.txt,0
UC23.TXT,BannerDialog.txt,0
UC23.TXT,BannerNode.txt,0
UC23.TXT,BannerRenderer.txt,0
UC23.TXT,BeanBanner.txt,0
UC23.TXT,BeanBeneCulturale.txt,0
UC23.TXT,BeanConvenzione.txt,0
UC23.TXT,BeanMenu.txt,0
UC23.TXT,BeanOperatoreAgenzia.txt,0
UC23.TXT,BeanOperatorePuntoDiRistoro.txt,0
UC23.TXT,BeanPiatto.txt,0
UC23.TXT,BeanPreferenzaDiRicerca.txt,0
UC23.TXT,BeanPreferenzeGeneriche.txt,0
UC23.TXT,BeanPuntoDiRistoro.txt,0
UC23.TXT,BeanTag.txt,0
UC23.TXT,BeanTurista.txt,0
UC23.TXT,BeanVisitaBC.txt,0
UC23.TXT,BeanVisitaPR.txt,0
UC23.TXT,BeniCulturali.txt,0
UC23.TXT,Categoria.txt,0
UC23.TXT,ControlloBeniCulturali.txt,0
UC23.TXT,ControlloVisiteBeniCulturali.txt,0
UC23.TXT,ControlServerLauncher.txt,0
UC23.TXT,CostantiGlobali.txt,0
UC23.TXT,DBBanner.txt,0
UC23.TXT,DBBeneCulturale.txt,0
UC23.TXT,DBConnessionePool.txt,0
UC23.TXT,DBConvenzione.txt,0
UC23.TXT,DBMenu.txt,0
UC23.TXT,DBNews.txt,0
UC23.TXT,DBOperatoreAgenzia.txt,0
UC23.TXT,DBOperatorePuntoDiRistoro.txt,0
UC23.TXT,DBPiatto.txt,0
UC23.TXT,DBPreferenzeDiRicerca.txt,0
UC23.TXT,DBPreferenzeGeneriche.txt,0
UC23.TXT,DBPuntoDiRistoro.txt,0
UC23.TXT,DBStatisticheLocalita.txt,0
UC23.TXT,DBTag.txt,0
UC23.TXT,DBTurista.txt,0
UC23.TXT,DBVisitaBC.txt,0
UC23.TXT,DBVisitaPR.txt,0
UC23.TXT,DeskManager.txt,0
UC23.TXT,ElencoCategorie.txt,0
UC23.TXT,FeedBackTableModel.txt,0
UC23.TXT,Fuzzy.txt,0
